frame_id,location_id,class_id,split,source_view,nominal_height,altitude_reference,sequence_index,absolute_path,relative_path,filename,positive_tile_id,positive_location_id,georeferenced,split_protocol
drone_0002_200_0017,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,17,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/17.jpg,drone_view_512/0002/200/17.jpg,17.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0018,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,18,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/18.jpg,drone_view_512/0002/200/18.jpg,18.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0019,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,19,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/19.jpg,drone_view_512/0002/200/19.jpg,19.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0020,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,20,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/20.jpg,drone_view_512/0002/200/20.jpg,20.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0021,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,21,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/21.jpg,drone_view_512/0002/200/21.jpg,21.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0022,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,22,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/22.jpg,drone_view_512/0002/200/22.jpg,22.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0023,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,23,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/23.jpg,drone_view_512/0002/200/23.jpg,23.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0024,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,24,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/24.jpg,drone_view_512/0002/200/24.jpg,24.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0025,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,25,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/25.jpg,drone_view_512/0002/200/25.jpg,25.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0026,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,26,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/26.jpg,drone_view_512/0002/200/26.jpg,26.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0027,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,27,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/27.jpg,drone_view_512/0002/200/27.jpg,27.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0028,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,28,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/28.jpg,drone_view_512/0002/200/28.jpg,28.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0029,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,29,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/29.jpg,drone_view_512/0002/200/29.jpg,29.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0030,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,30,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/30.jpg,drone_view_512/0002/200/30.jpg,30.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0031,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,31,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/31.jpg,drone_view_512/0002/200/31.jpg,31.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0032,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,32,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/32.jpg,drone_view_512/0002/200/32.jpg,32.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0033,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,33,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/33.jpg,drone_view_512/0002/200/33.jpg,33.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0034,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,34,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/34.jpg,drone_view_512/0002/200/34.jpg,34.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0035,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,35,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/35.jpg,drone_view_512/0002/200/35.jpg,35.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0036,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,36,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/36.jpg,drone_view_512/0002/200/36.jpg,36.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0037,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,37,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/37.jpg,drone_view_512/0002/200/37.jpg,37.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0038,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,38,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/38.jpg,drone_view_512/0002/200/38.jpg,38.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0039,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,39,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/39.jpg,drone_view_512/0002/200/39.jpg,39.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0040,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,40,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/40.jpg,drone_view_512/0002/200/40.jpg,40.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0041,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,41,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/41.jpg,drone_view_512/0002/200/41.jpg,41.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0042,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,42,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/42.jpg,drone_view_512/0002/200/42.jpg,42.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0043,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,43,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/43.jpg,drone_view_512/0002/200/43.jpg,43.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0044,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,44,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/44.jpg,drone_view_512/0002/200/44.jpg,44.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0045,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,45,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/45.jpg,drone_view_512/0002/200/45.jpg,45.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0046,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,46,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/46.jpg,drone_view_512/0002/200/46.jpg,46.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0047,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,47,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/47.jpg,drone_view_512/0002/200/47.jpg,47.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0048,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,48,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/48.jpg,drone_view_512/0002/200/48.jpg,48.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0002_200_0049,0002,0002,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,49,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0002/200/49.jpg,drone_view_512/0002/200/49.jpg,49.jpg,sat_0002,2,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0000,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,0,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/0.jpg,drone_view_512/0007/200/0.jpg,0.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0001,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,1,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/1.jpg,drone_view_512/0007/200/1.jpg,1.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0002,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,2,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/2.jpg,drone_view_512/0007/200/2.jpg,2.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0003,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,3,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/3.jpg,drone_view_512/0007/200/3.jpg,3.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0004,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,4,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/4.jpg,drone_view_512/0007/200/4.jpg,4.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0005,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,5,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/5.jpg,drone_view_512/0007/200/5.jpg,5.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0006,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,6,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/6.jpg,drone_view_512/0007/200/6.jpg,6.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0007,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,7,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/7.jpg,drone_view_512/0007/200/7.jpg,7.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0008,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,8,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/8.jpg,drone_view_512/0007/200/8.jpg,8.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0009,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,9,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/9.jpg,drone_view_512/0007/200/9.jpg,9.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0010,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,10,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/10.jpg,drone_view_512/0007/200/10.jpg,10.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0011,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,11,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/11.jpg,drone_view_512/0007/200/11.jpg,11.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0012,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,12,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/12.jpg,drone_view_512/0007/200/12.jpg,12.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0013,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,13,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/13.jpg,drone_view_512/0007/200/13.jpg,13.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0014,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,14,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/14.jpg,drone_view_512/0007/200/14.jpg,14.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0015,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,15,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/15.jpg,drone_view_512/0007/200/15.jpg,15.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0016,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,16,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/16.jpg,drone_view_512/0007/200/16.jpg,16.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0017,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,17,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/17.jpg,drone_view_512/0007/200/17.jpg,17.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0018,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,18,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/18.jpg,drone_view_512/0007/200/18.jpg,18.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0019,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,19,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/19.jpg,drone_view_512/0007/200/19.jpg,19.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0007_200_0020,0007,0007,test,drone,200,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,20,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0007/200/20.jpg,drone_view_512/0007/200/20.jpg,20.jpg,sat_0007,7,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
